Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Lakeshore Mall DCFC - 1,901 US Highway 27 N,,Sebring,FL,33870,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,27.488794,-81.487342,4/21/2021,155230,2021-04-21 01:09:02 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LEE COUNTY GOV LIBRARY,Lee Str - Second Str,,Fort Myers,FL,33901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.643811,-81.867009,4/21/2021,155344,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,2620 West Broward Boulevard,,Fort Lauderdale,FL,33312,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,7,,Tesla,http://www.teslamotors.com/supercharger,GPS,26.120873,-80.1772,8/10/2020,155373,2021-03-11 23:22:17 UTC,P,,,4/10/2020,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,DRAKE MIDTOWN DRAKE MIDTOWN,242 Wheelhouse Ln,,Lake Mary,FL,32746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.754169,-81.335891,4/21/2021,155382,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CITY BRADENTON S FL MUSEUM,100 10th St W,,Bradenton,FL,34205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.498787,-82.571854,4/21/2021,155461,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CITY BRADENTON CITY CTR GAR 01,1000 3rd Ave W,,Bradenton,FL,34205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.497741,-82.572238,4/21/2021,155462,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CITY BRADENTON MARINA EVSE 01,1450 1st Ave W,,Bradenton,FL,34205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.499223,-82.575603,4/21/2021,155463,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Osceola County Courthouse - 1,2 Courthouse Square,,Kissimmee,FL,34741,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,28.290752,-81.410099,4/21/2021,155469,2021-04-21 01:09:02 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Cagans Crossing Library DCFC 1,16729 Cagan Oaks,,Clermont,FL,34714,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,28.356461,-81.678472,4/21/2021,155471,2021-04-21 01:09:02 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Home 2 Suites - Stuart,1440 NW Federal Highway,,Stuart,FL,34994,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,27.223285,-80.264461,4/20/2021,155484,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,SAGE ON PALMER STATION 4,12521 Honore Ave,,Sarasota,FL,34238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.196712,-82.44372,4/21/2021,155567,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SAGE ON PALMER STATION 2,12501 Honore Ave,,Sarasota,FL,34238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.198051,-82.44326,4/21/2021,155568,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF OLDSMAR CITY HALL 01,101 State St W,,Oldsmar,FL,34677,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.037424,-82.66364,4/21/2021,155569,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,JTA 1111 WFORSYTH 2,1111 W Forsyth Street,,Jacksonville,FL,32204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.330084,-81.673134,4/21/2021,155599,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,The Oasis at Town Center location,10667 Brightman Boulevard,,Jacksonville,FL,32246,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,30.2590564,-81.5210618,4/21/2021,156034,2021-04-21 00:16:40 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,3400 Howland Blvd,,Deltona,FL,32725,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,28.95,-81.25,8/10/2020,156043,2021-03-11 23:22:17 UTC,P,,,5/1/2020,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,"Piedmont 500 TownPark, LLC",500 Colonial Center Parkway,,Lake Mary,FL,32746,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,28.7932199,-81.3516345,4/21/2021,156048,2021-04-21 00:16:40 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,
ELEC,Cabana Auto Wash location,12194 Florida A1A Alternate,,Palm Beach Gardens,FL,33410,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,26.8561991,-80.0957215,4/21/2021,156049,2021-04-21 00:16:40 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,
ELEC,Nevada Street Parking Garage,327 Nebraska St,"Chargers located on first level of 
parking garage.
",Hollywood,FL,33019,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,26.025623,-80.116068,4/20/2021,156127,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,200 South Orange Avenue,200 South Orange Avenue,,Orlando,FL,32801,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,28.5399696,-81.3794377,4/21/2021,156133,2021-04-21 00:16:40 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,
ELEC,JTA ARMSDALE 01,3191 Armsdale Rd,,Jacksonville,FL,32218,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.453594,-81.70246,4/21/2021,156137,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OOTP-01 OOTP RETAIL 1,7733 Center Lake Ln,,Oviedo,FL,32765,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.65774,-81.201903,4/21/2021,156138,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Vinoy Park - 1,600 5th Ave NE,,St Petersburg,FL,33701,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,27.777566,-82.628504,4/21/2021,156158,2021-04-21 01:09:02 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,JTA AVENUES WALK 1,10508 Avenues Walk Blvd,,Jacksonville,FL,32258,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.17671,-81.5532,4/21/2021,156200,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7-Eleven Mobil - DCFC,1400 E Osceola Pkwy,,Kissimmee,FL,34744,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,28.340275,-81.387428,4/21/2021,156214,2021-04-21 01:09:02 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,DeFuniak Springs/ Mossy Head Sleep Inn & Suites,17834 Florida 285,,Defuniak Springs,FL,32433,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,30.7347704,-86.3490373,4/21/2021,156290,2021-04-21 00:16:40 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,
ELEC,AVENUE VIERA AVENUE VIERA,2230 Town Center Ave,,Melbourne,FL,32940,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.242099,-80.726799,4/21/2021,156318,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER BTH,2451 Brickell Ave,,Miami,FL,33129,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.749992,-80.201126,4/21/2021,156351,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,WJCT EV CHARGER 01,100 Festival Park Ave,,Jacksonville,FL,32202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.32014,-81.6364,4/21/2021,156375,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,QUADRO STATION 1,3900 Biscayne Blvd,,Miami,FL,33137,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.813602,-80.18929,4/21/2021,156376,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Sarasota County - Pioneer Parking Lot,345 W Green St,Public Parking Lot near corner of Green and Mango Intersection. Spaces reserved for EV Charging,Englewood,FL,34223,,941-861-5000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,26.9611387,-82.3593362,6/9/2020,156383,2021-03-11 23:22:17 UTC,LG,,,3/22/2018,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Sarasota County - Dearborn St Parking,452 W Dearborn St,Located in Parking lot behind Post office shops.,Englewood,FL,34223,,941-861-5000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,26.9627743,-82.3623325,6/9/2020,156384,2021-03-11 23:22:17 UTC,LG,,,3/22/2018,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,North Port City Hall,4970 City Hall Blvd,"Drive past roundabout, then turn left into the parking lot. Charging station is on right side of driveway near the bus stop.",North Port,FL,34286,,941-861-5000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,27.0753062,-82.2051135,6/9/2020,156385,2021-03-11 23:22:17 UTC,LG,,,2/11/2017,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Sarasota County Government Complex,1001 Sarasota Center Blvd,Gates will close after hours.,Sarasota,FL,34240,,941-861-5000,E,,Public,Business hours only,,,,,2,2,,,Non-Networked,,GPS,27.350064,-82.402763,6/9/2020,156386,2021-03-11 23:22:17 UTC,LG,,,2/10/2017,,,,,J1772 NEMA520,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Sarasota County Development Services Center,1451 Cattlemen Rd,Charger is located on right side of driveway adjacent the 1301 Building B mailbox on Cattlemen Rd.,Sarasota,FL,34232,,941-861-5000,E,,Public,24 hours daily,,,,,1,1,,,Non-Networked,,GPS,27.3209953,-82.4510319,6/9/2020,156387,2021-03-11 23:22:17 UTC,LG,,,2/10/2017,,,,,J1772 NEMA520,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Sarasota County Administration Building Employee and Visitor Parking Lot,1660 Ringling Blvd,Enter Parking Lot from Morrill Street.,Sarasota,FL,34236,,941-861-5000,E,,Public,24 hours daily,,,,,1,1,,,Non-Networked,,GPS,27.333497,-82.5372038,6/9/2020,156388,2021-03-11 23:22:17 UTC,LG,,,2/10/2017,,,,,J1772 NEMA520,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Ken Thompson Park,1798 Ken Thompson Pkwy,Ken Thompson Park. Station located on right side of driveway adjacent restrooms.,Sarasota,FL,34236,,941-861-5000,E,,Public,24 hours daily,,,,,1,1,,,Non-Networked,,GPS,27.3353582,-82.5735633,6/9/2020,156389,2021-03-11 23:22:17 UTC,LG,,,2/10/2017,,,,,J1772 NEMA520,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,
ELEC,Longwood Park,4341 Callista Ln,Station located adjacent the play area and tennis courts. Station mounted to a light pole.,Sarasota,FL,34243,,941-861-5000,E,,Public,24 hours daily,,,,,1,1,,,Non-Networked,,GPS,27.3860431,-82.4819231,6/9/2020,156390,2021-03-11 23:22:17 UTC,LG,,,2/10/2017,,,,,J1772 NEMA520,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,
ELEC,Gulf Gate Public Library,7112 Curtiss Ave,Sarasota County Gulf Gate Library. Parking lot on north side of building.,Sarasota,FL,34231,,941-861-5000,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,27.253082,-82.49973,6/9/2020,156391,2021-03-11 23:22:17 UTC,LG,,,2/24/2017,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,
ELEC,Apopka City Hall - 1,120 E Main Street,,Apopka,FL,32703,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,28.672153,-81.508709,4/21/2021,156619,2021-04-21 01:09:02 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Zephyrhills City Hall - 1,5335 8th Street,,Zephyrhills,FL,33542,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,28.235167,-82.18131,4/21/2021,156620,2021-04-21 01:09:02 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LT LOT STATIONS STATION 2,4294 Airport Pkwy Dr,,Clearwater,FL,33762,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.906123,-82.692104,4/21/2021,156807,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LT LOT STATIONS STATION 4,14700 Terminal Blvd,,Clearwater,FL,33762,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.906213,-82.692031,4/21/2021,156808,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LT LOT STATIONS STATION 3,14625 Airport Pkwy,,Clearwater,FL,33762,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.905746,-82.691339,4/21/2021,156809,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Steele Creek Apartments,8599 AC Skinner Parkway,,Jacksonville,FL,32256,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.24731,-81.560077,4/20/2021,157898,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,City of Hollywood - City Hall,2600 Hollywood Blvd,,Hollywood,FL,33020,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,26.011832,-80.159761,4/20/2021,157980,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,MARY STREET EVCS KR #3,3310 Mary St,,Miami,FL,33133,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.729699,-80.239613,4/21/2021,158505,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MARY STREET EVCS KR #4,3310 A Mary St,,Miami,FL,33133,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.729679,-80.239719,4/21/2021,158506,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ST AUGUSTINE FL CITY HALL 01,36 Granada St,,St. Augustine,FL,32084,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.889847,-81.313976,4/21/2021,158507,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MINI PARKING STATION 1,2125 S. Federal Hwy,,Fort Lauderdale,FL,33316,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.095329,-80.136952,4/21/2021,158532,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,RIDGELAKE EV CHARGER 03,5671 Mauna Loa Blvd,,Sarasota,FL,34240,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.304255,-82.44296,4/21/2021,158568,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,TC INT AIRPORT STATION 1,2990 Curtis King Blvd,,Fort Pierce,FL,34946,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.487852,-80.366196,4/21/2021,158569,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Lake Nona Town Center,6955 Lake Nona Blvd,,Orlando,FL,32827,,407-888-6500,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,28.372469,-81.28014,7/13/2020,158649,2021-03-11 23:22:17 UTC,P,,,6/5/2020,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Lake Nona Town Center - Tesla,6955 Lake Nona Blvd,,Orlando,FL,32827,,407-888-6500,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,28.372469,-81.28014,7/13/2020,158650,2021-03-11 23:22:17 UTC,P,,,6/5/2020,,,,,TESLA,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,FROST SCIENCE MUSEUM EVSE 03,1101 Biscayne Blvd,,Miami,FL,33132,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.785548,-80.18765,4/21/2021,161510,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MCD-GREENWOOD SNAPPER CREEK 1,12198 SW 117th Ave,,Miami,FL,33186,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.65559,-80.383959,4/21/2021,161512,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER CARNIVAL #4,3655 NW 87th Avenue,,Miami,FL,33178,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.807046,-80.334974,4/21/2021,161513,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,VI LIVING - NAP STATION 2,701 Retreat Dr,,Naples,FL,33410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.306542,-81.810952,4/21/2021,161514,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER AVENTURAOPTIMA2,21500 Biscayne Blvd,,Aventura,FL,33180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.974525,-80.142562,4/21/2021,161515,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,TANGERDAYB DAYTONA 2,I-95,,Daytona Beach,FL,32114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.211677,-81.098624,4/21/2021,161516,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER AVENTURAOPTIMA1,21550 Biscayne Blvd,,Aventura,FL,33180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.974513,-80.142565,4/21/2021,161517,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,DANIA BEACH PLACE AT DANIA,180 E Dania Beach Blvd,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.051979,-80.142371,4/21/2021,161519,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CITYSIDE APTS EV CHARGER 01,700 Cocoanut Ave,,Sarasota,FL,34236,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.341465,-82.544156,4/21/2021,161520,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ORLANDO CBD CAPITAL EV2,301 E Pine St,,Orlando,FL,32801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.541191,-81.374065,4/21/2021,161521,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EW & WW EASTWOODS EV2,2405 Lucien Way,,Maitland,FL,32751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.623436,-81.393745,4/21/2021,161522,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ONECLEARLAKECTR EV CHARGER 01,250 N Australian Ave,,West Palm Beach,FL,33401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.713276,-80.064224,4/21/2021,161523,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ORLANDO CBD LANDMARK2 EV1,209-295 E Ridgewood St,,Orlando,FL,32801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.547034,-81.374687,4/21/2021,161525,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ORLANDO CBD LINCOLN EV,300 S Orange Ave,,Orlando,FL,32801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.538868,-81.379227,4/21/2021,161526,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
